date,location,total_cases,total_deaths,new_cases,new_deaths,total_vaccinations,people_fully_vaccinated,population,total_boosters
2020-12-27,Kenya,95923.0,1658.0,80.0,3.0,0.0,0.0,54027484.0,0.0
2020-12-28,Kenya,95992.0,1664.0,69.0,6.0,0.0,0.0,54027484.0,0.0
2020-12-29,Kenya,96139.0,1665.0,147.0,1.0,0.0,0.0,54027484.0,0.0
2020-12-30,Kenya,96251.0,1667.0,112.0,2.0,0.0,0.0,54027484.0,0.0
2020-12-31,Kenya,96458.0,1670.0,207.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-01,Kenya,96614.0,1681.0,156.0,11.0,0.0,0.0,54027484.0,0.0
2021-01-02,Kenya,96678.0,1685.0,64.0,4.0,0.0,0.0,54027484.0,0.0
2021-01-03,Kenya,96802.0,1685.0,124.0,0.0,0.0,0.0,54027484.0,0.0
2021-01-04,Kenya,96908.0,1686.0,106.0,1.0,0.0,0.0,54027484.0,0.0
2021-01-05,Kenya,97127.0,1690.0,219.0,4.0,0.0,0.0,54027484.0,0.0
2021-01-06,Kenya,97398.0,1694.0,271.0,4.0,0.0,0.0,54027484.0,0.0
2021-01-07,Kenya,97733.0,1702.0,335.0,8.0,0.0,0.0,54027484.0,0.0
2021-01-08,Kenya,97954.0,1703.0,221.0,1.0,0.0,0.0,54027484.0,0.0
2021-01-09,Kenya,98184.0,1704.0,230.0,1.0,0.0,0.0,54027484.0,0.0
2021-01-10,Kenya,98271.0,1710.0,87.0,6.0,0.0,0.0,54027484.0,0.0
2021-01-11,Kenya,98334.0,1713.0,63.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-12,Kenya,98432.0,1716.0,98.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-13,Kenya,98555.0,1720.0,123.0,4.0,0.0,0.0,54027484.0,0.0
2021-01-14,Kenya,98693.0,1723.0,138.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-15,Kenya,98859.0,1726.0,166.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-16,Kenya,99082.0,1728.0,223.0,2.0,0.0,0.0,54027484.0,0.0
2021-01-17,Kenya,99162.0,1731.0,80.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-18,Kenya,99227.0,1734.0,65.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-19,Kenya,99308.0,1734.0,81.0,0.0,0.0,0.0,54027484.0,0.0
2021-01-20,Kenya,99444.0,1736.0,136.0,2.0,0.0,0.0,54027484.0,0.0
2021-01-21,Kenya,99630.0,1739.0,186.0,3.0,0.0,0.0,54027484.0,0.0
2021-01-22,Kenya,99769.0,1740.0,139.0,1.0,0.0,0.0,54027484.0,0.0
2021-01-23,Kenya,99898.0,1740.0,129.0,0.0,0.0,0.0,54027484.0,0.0
2021-01-24,Kenya,99983.0,1744.0,85.0,4.0,0.0,0.0,54027484.0,0.0
2021-01-25,Kenya,100052.0,1744.0,69.0,0.0,0.0,0.0,54027484.0,0.0
2021-01-26,Kenya,100193.0,1750.0,141.0,6.0,0.0,0.0,54027484.0,0.0
2021-01-27,Kenya,100323.0,1751.0,130.0,1.0,0.0,0.0,54027484.0,0.0
2021-01-28,Kenya,100422.0,1753.0,99.0,2.0,0.0,0.0,54027484.0,0.0
2021-01-29,Kenya,100563.0,1753.0,141.0,0.0,0.0,0.0,54027484.0,0.0
2021-01-30,Kenya,100675.0,1755.0,112.0,2.0,0.0,0.0,54027484.0,0.0
2021-01-31,Kenya,100773.0,1763.0,98.0,8.0,0.0,0.0,54027484.0,0.0
2021-02-01,Kenya,100856.0,1766.0,83.0,3.0,0.0,0.0,54027484.0,0.0
2021-02-02,Kenya,101009.0,1766.0,153.0,0.0,0.0,0.0,54027484.0,0.0
2021-02-03,Kenya,101159.0,1769.0,150.0,3.0,0.0,0.0,54027484.0,0.0
2021-02-04,Kenya,101339.0,1773.0,180.0,4.0,0.0,0.0,54027484.0,0.0
2021-02-05,Kenya,101534.0,1776.0,195.0,3.0,0.0,0.0,54027484.0,0.0
2021-02-06,Kenya,101690.0,1776.0,156.0,0.0,0.0,0.0,54027484.0,0.0
2021-02-07,Kenya,101819.0,1779.0,129.0,3.0,0.0,0.0,54027484.0,0.0
2021-02-08,Kenya,101944.0,1786.0,125.0,7.0,0.0,0.0,54027484.0,0.0
2021-02-09,Kenya,102048.0,1789.0,104.0,3.0,0.0,0.0,54027484.0,0.0
2021-02-10,Kenya,102221.0,1791.0,173.0,2.0,0.0,0.0,54027484.0,0.0
2021-02-11,Kenya,102353.0,1794.0,132.0,3.0,0.0,0.0,54027484.0,0.0
2021-02-12,Kenya,102613.0,1794.0,260.0,0.0,0.0,0.0,54027484.0,0.0
2021-02-13,Kenya,102792.0,1795.0,179.0,1.0,0.0,0.0,54027484.0,0.0
2021-02-14,Kenya,102867.0,1795.0,75.0,0.0,0.0,0.0,54027484.0,0.0
2021-02-15,Kenya,103014.0,1795.0,147.0,0.0,0.0,0.0,54027484.0,0.0
2021-02-16,Kenya,103188.0,1797.0,174.0,2.0,0.0,0.0,54027484.0,0.0
2021-02-17,Kenya,103332.0,1801.0,144.0,4.0,0.0,0.0,54027484.0,0.0
2021-02-18,Kenya,103615.0,1807.0,283.0,6.0,0.0,0.0,54027484.0,0.0
2021-02-19,Kenya,103841.0,1813.0,226.0,6.0,0.0,0.0,54027484.0,0.0
2021-02-20,Kenya,103993.0,1817.0,152.0,4.0,0.0,0.0,54027484.0,0.0
2021-02-21,Kenya,104201.0,1823.0,208.0,6.0,0.0,0.0,54027484.0,0.0
2021-02-22,Kenya,104306.0,1827.0,105.0,4.0,0.0,0.0,54027484.0,0.0
2021-02-23,Kenya,104500.0,1837.0,194.0,10.0,0.0,0.0,54027484.0,0.0
2021-02-24,Kenya,104780.0,1839.0,280.0,2.0,0.0,0.0,54027484.0,0.0
2021-02-25,Kenya,105057.0,1847.0,277.0,8.0,0.0,0.0,54027484.0,0.0
2021-02-26,Kenya,105467.0,1853.0,410.0,6.0,0.0,0.0,54027484.0,0.0
2021-02-27,Kenya,105648.0,1854.0,181.0,1.0,0.0,0.0,54027484.0,0.0
2021-02-28,Kenya,105973.0,1856.0,325.0,2.0,0.0,0.0,54027484.0,0.0
2021-03-01,Kenya,106125.0,1859.0,152.0,3.0,0.0,0.0,54027484.0,0.0
2021-03-02,Kenya,106470.0,1863.0,345.0,4.0,0.0,0.0,54027484.0,0.0
2021-03-03,Kenya,106801.0,1866.0,331.0,3.0,0.0,0.0,54027484.0,0.0
2021-03-04,Kenya,107329.0,1870.0,528.0,4.0,0.0,0.0,54027484.0,0.0
2021-03-05,Kenya,107729.0,1873.0,400.0,3.0,0.0,0.0,54027484.0,0.0
2021-03-06,Kenya,108362.0,1874.0,633.0,1.0,0.0,0.0,54027484.0,0.0
2021-03-07,Kenya,108827.0,1876.0,465.0,2.0,0.0,0.0,54027484.0,0.0
2021-03-08,Kenya,109164.0,1879.0,337.0,3.0,0.0,0.0,54027484.0,0.0
2021-03-09,Kenya,109643.0,1886.0,479.0,7.0,0.0,0.0,54027484.0,0.0
2021-03-10,Kenya,110356.0,1898.0,713.0,12.0,4000.0,0.0,54027484.0,0.0
2021-03-11,Kenya,111185.0,1899.0,829.0,1.0,0.0,0.0,54027484.0,0.0
2021-03-12,Kenya,111935.0,1901.0,750.0,2.0,0.0,0.0,54027484.0,0.0
2021-03-13,Kenya,112805.0,1908.0,870.0,7.0,0.0,0.0,54027484.0,0.0
2021-03-14,Kenya,113236.0,1913.0,431.0,5.0,9144.0,0.0,54027484.0,0.0
2021-03-15,Kenya,113967.0,1918.0,731.0,5.0,0.0,0.0,54027484.0,0.0
2021-03-16,Kenya,115031.0,1925.0,1064.0,7.0,0.0,0.0,54027484.0,0.0
2021-03-17,Kenya,116310.0,1937.0,1279.0,12.0,20000.0,0.0,54027484.0,0.0
2021-03-18,Kenya,117535.0,1954.0,1225.0,17.0,0.0,0.0,54027484.0,0.0
2021-03-19,Kenya,118889.0,1982.0,1354.0,28.0,0.0,0.0,54027484.0,0.0
2021-03-20,Kenya,120163.0,1994.0,1274.0,12.0,0.0,0.0,54027484.0,0.0
2021-03-21,Kenya,120910.0,2011.0,747.0,17.0,0.0,0.0,54027484.0,0.0
2021-03-22,Kenya,122040.0,2023.0,1130.0,12.0,0.0,0.0,54027484.0,0.0
2021-03-23,Kenya,123167.0,2048.0,1127.0,25.0,0.0,0.0,54027484.0,0.0
2021-03-24,Kenya,124707.0,2066.0,1540.0,18.0,64100.0,0.0,54027484.0,0.0
2021-03-25,Kenya,126170.0,2092.0,1463.0,26.0,0.0,0.0,54027484.0,0.0
2021-03-26,Kenya,128178.0,2098.0,2008.0,6.0,90340.0,0.0,54027484.0,0.0
2021-03-27,Kenya,129330.0,2104.0,1152.0,6.0,0.0,0.0,54027484.0,0.0
2021-03-28,Kenya,130214.0,2117.0,884.0,13.0,0.0,0.0,54027484.0,0.0
2021-03-29,Kenya,131116.0,2135.0,902.0,18.0,0.0,0.0,54027484.0,0.0
2021-03-30,Kenya,132646.0,2147.0,1530.0,12.0,0.0,0.0,54027484.0,0.0
2021-03-31,Kenya,134058.0,2153.0,1412.0,6.0,161771.0,0.0,54027484.0,0.0
2021-04-01,Kenya,135042.0,2167.0,984.0,14.0,0.0,0.0,54027484.0,0.0
2021-04-02,Kenya,136893.0,2186.0,1851.0,19.0,0.0,0.0,54027484.0,0.0
2021-04-03,Kenya,138077.0,2206.0,1184.0,20.0,196435.0,0.0,54027484.0,0.0
2021-04-04,Kenya,138988.0,2224.0,911.0,18.0,0.0,0.0,54027484.0,0.0
2021-04-05,Kenya,139448.0,2244.0,460.0,20.0,0.0,0.0,54027484.0,0.0
2021-04-06,Kenya,139842.0,2258.0,394.0,14.0,0.0,0.0,54027484.0,0.0
2021-04-07,Kenya,141365.0,2276.0,1523.0,18.0,340121.0,0.0,54027484.0,0.0
2021-04-08,Kenya,143063.0,2292.0,1698.0,16.0,422021.0,0.0,54027484.0,0.0
2021-04-09,Kenya,144154.0,2309.0,1091.0,17.0,0.0,0.0,54027484.0,0.0
2021-04-10,Kenya,145184.0,2330.0,1030.0,21.0,0.0,0.0,54027484.0,0.0
2021-04-11,Kenya,145670.0,2348.0,486.0,18.0,0.0,0.0,54027484.0,0.0
2021-04-12,Kenya,146156.0,2368.0,486.0,20.0,0.0,0.0,54027484.0,0.0
2021-04-13,Kenya,147147.0,2394.0,991.0,26.0,0.0,0.0,54027484.0,0.0
2021-04-14,Kenya,148128.0,2420.0,981.0,26.0,569244.0,0.0,54027484.0,0.0
2021-04-15,Kenya,149219.0,2424.0,1091.0,4.0,0.0,0.0,54027484.0,0.0
2021-04-16,Kenya,150260.0,2443.0,1041.0,19.0,651650.0,0.0,54027484.0,0.0
2021-04-17,Kenya,151287.0,2463.0,1027.0,20.0,0.0,0.0,54027484.0,0.0
2021-04-18,Kenya,151653.0,2481.0,366.0,18.0,0.0,0.0,54027484.0,0.0
2021-04-19,Kenya,151894.0,2501.0,241.0,20.0,0.0,0.0,54027484.0,0.0
2021-04-20,Kenya,152523.0,2519.0,629.0,18.0,0.0,0.0,54027484.0,0.0
2021-04-21,Kenya,153488.0,2540.0,965.0,21.0,750471.0,0.0,54027484.0,0.0
2021-04-22,Kenya,154392.0,2560.0,904.0,20.0,0.0,0.0,54027484.0,0.0
2021-04-23,Kenya,155165.0,2583.0,773.0,23.0,0.0,0.0,54027484.0,0.0
2021-04-24,Kenya,156318.0,2603.0,1153.0,20.0,0.0,0.0,54027484.0,0.0
2021-04-25,Kenya,156787.0,2622.0,469.0,19.0,0.0,0.0,54027484.0,0.0
2021-04-26,Kenya,156981.0,2643.0,194.0,21.0,0.0,0.0,54027484.0,0.0
2021-04-27,Kenya,157492.0,2665.0,511.0,22.0,0.0,0.0,54027484.0,0.0
2021-04-28,Kenya,158326.0,2688.0,834.0,23.0,853081.0,0.0,54027484.0,0.0
2021-04-29,Kenya,158821.0,2707.0,495.0,19.0,0.0,0.0,54027484.0,0.0
2021-04-30,Kenya,159318.0,2724.0,497.0,17.0,0.0,0.0,54027484.0,0.0
2021-05-01,Kenya,160053.0,2744.0,735.0,20.0,0.0,0.0,54027484.0,0.0
2021-05-02,Kenya,160422.0,2763.0,369.0,19.0,0.0,0.0,54027484.0,0.0
2021-05-03,Kenya,160559.0,2781.0,137.0,18.0,0.0,0.0,54027484.0,0.0
2021-05-04,Kenya,160904.0,2805.0,345.0,24.0,0.0,0.0,54027484.0,0.0
2021-05-05,Kenya,161393.0,2825.0,489.0,20.0,0.0,0.0,54027484.0,0.0
2021-05-06,Kenya,162098.0,2850.0,705.0,25.0,0.0,0.0,54027484.0,0.0
2021-05-07,Kenya,162666.0,2865.0,568.0,15.0,0.0,0.0,54027484.0,0.0
2021-05-08,Kenya,163238.0,2883.0,572.0,18.0,0.0,0.0,54027484.0,0.0
2021-05-09,Kenya,163554.0,2895.0,316.0,12.0,0.0,0.0,54027484.0,0.0
2021-05-10,Kenya,163620.0,2907.0,66.0,12.0,0.0,0.0,54027484.0,0.0
2021-05-11,Kenya,163976.0,2928.0,356.0,21.0,0.0,0.0,54027484.0,0.0
2021-05-12,Kenya,164386.0,2950.0,410.0,22.0,0.0,0.0,54027484.0,0.0
2021-05-13,Kenya,164720.0,2968.0,334.0,18.0,930460.0,0.0,54027484.0,0.0
2021-05-14,Kenya,165112.0,2976.0,392.0,8.0,933436.0,0.0,54027484.0,0.0
2021-05-15,Kenya,165379.0,3001.0,267.0,25.0,0.0,0.0,54027484.0,0.0
2021-05-16,Kenya,165465.0,3003.0,86.0,2.0,0.0,0.0,54027484.0,0.0
2021-05-17,Kenya,165537.0,3013.0,72.0,10.0,0.0,0.0,54027484.0,0.0
2021-05-18,Kenya,166006.0,3021.0,469.0,8.0,0.0,0.0,54027484.0,0.0
2021-05-19,Kenya,166382.0,3035.0,376.0,14.0,945597.0,0.0,54027484.0,0.0
2021-05-20,Kenya,166876.0,3040.0,494.0,5.0,948980.0,0.0,54027484.0,0.0
2021-05-21,Kenya,167535.0,3043.0,659.0,3.0,951026.0,0.0,54027484.0,0.0
2021-05-22,Kenya,168108.0,3049.0,573.0,6.0,0.0,0.0,54027484.0,0.0
2021-05-23,Kenya,168432.0,3059.0,324.0,10.0,953954.0,0.0,54027484.0,0.0
2021-05-24,Kenya,168543.0,3073.0,111.0,14.0,954515.0,0.0,54027484.0,0.0
2021-05-25,Kenya,168925.0,3087.0,382.0,14.0,957804.0,0.0,54027484.0,0.0
2021-05-26,Kenya,169356.0,3097.0,431.0,10.0,960379.0,0.0,54027484.0,0.0
2021-05-27,Kenya,169697.0,3108.0,341.0,11.0,963241.0,0.0,54027484.0,0.0
2021-05-28,Kenya,170041.0,3124.0,344.0,16.0,966433.0,0.0,54027484.0,0.0
2021-05-29,Kenya,170485.0,3141.0,444.0,17.0,968733.0,0.0,54027484.0,0.0
2021-05-30,Kenya,170647.0,3157.0,162.0,16.0,0.0,0.0,54027484.0,0.0
2021-05-31,Kenya,170735.0,3172.0,88.0,15.0,969692.0,203.0,54027484.0,0.0
2021-06-01,Kenya,171084.0,3188.0,349.0,16.0,0.0,0.0,54027484.0,0.0
2021-06-02,Kenya,171226.0,3206.0,142.0,18.0,971714.0,471.0,54027484.0,0.0
2021-06-03,Kenya,171658.0,3223.0,432.0,17.0,973987.0,1386.0,54027484.0,0.0
2021-06-04,Kenya,171942.0,3240.0,284.0,17.0,976541.0,2541.0,54027484.0,0.0
2021-06-05,Kenya,172325.0,3264.0,383.0,24.0,981887.0,6622.0,54027484.0,0.0
2021-06-06,Kenya,172491.0,3287.0,166.0,23.0,983580.0,8181.0,54027484.0,0.0
2021-06-07,Kenya,172639.0,3308.0,148.0,21.0,989029.0,13194.0,54027484.0,0.0
2021-06-08,Kenya,173072.0,3326.0,433.0,18.0,1005509.0,27382.0,54027484.0,0.0
2021-06-09,Kenya,173661.0,3345.0,589.0,19.0,1030445.0,50490.0,54027484.0,0.0
2021-06-10,Kenya,174285.0,3362.0,624.0,17.0,1059117.0,76807.0,54027484.0,0.0
2021-06-11,Kenya,174773.0,3378.0,488.0,16.0,1095122.0,110052.0,54027484.0,0.0
2021-06-12,Kenya,175176.0,3396.0,403.0,18.0,0.0,0.0,54027484.0,0.0
2021-06-13,Kenya,175337.0,3410.0,161.0,14.0,1113158.0,126277.0,54027484.0,0.0
2021-06-14,Kenya,175681.0,3421.0,344.0,11.0,1116021.0,128744.0,54027484.0,0.0
2021-06-15,Kenya,176137.0,3428.0,456.0,7.0,1138748.0,149326.0,54027484.0,0.0
2021-06-16,Kenya,176622.0,3428.0,485.0,0.0,1155745.0,164561.0,54027484.0,0.0
2021-06-17,Kenya,177282.0,3434.0,660.0,6.0,1164161.0,171743.0,54027484.0,0.0
2021-06-18,Kenya,178078.0,3437.0,796.0,3.0,1174071.0,180401.0,54027484.0,0.0
2021-06-19,Kenya,178792.0,3447.0,714.0,10.0,1181588.0,186966.0,54027484.0,0.0
2021-06-20,Kenya,179075.0,3456.0,283.0,9.0,1183376.0,188364.0,54027484.0,0.0
2021-06-21,Kenya,179293.0,3461.0,218.0,5.0,1187663.0,192093.0,54027484.0,0.0
2021-06-22,Kenya,179876.0,3484.0,583.0,23.0,1190889.0,194475.0,54027484.0,0.0
2021-06-23,Kenya,180498.0,3514.0,622.0,30.0,1201325.0,203905.0,54027484.0,0.0
2021-06-24,Kenya,181239.0,3538.0,741.0,24.0,1220151.0,222078.0,54027484.0,0.0
2021-06-25,Kenya,181885.0,3556.0,646.0,18.0,0.0,0.0,54027484.0,0.0
2021-06-26,Kenya,182393.0,3574.0,508.0,18.0,1279023.0,277312.0,54027484.0,0.0
2021-06-27,Kenya,182597.0,3595.0,204.0,21.0,1287776.0,285277.0,54027484.0,0.0
2021-06-28,Kenya,182884.0,3612.0,287.0,17.0,1293004.0,289800.0,54027484.0,0.0
2021-06-29,Kenya,183603.0,3621.0,719.0,9.0,1334749.0,328848.0,54027484.0,0.0
2021-06-30,Kenya,184161.0,3634.0,558.0,13.0,1378585.0,370465.0,54027484.0,0.0
2021-07-01,Kenya,184537.0,3640.0,376.0,6.0,1417100.0,406146.0,54027484.0,0.0
2021-07-02,Kenya,185060.0,3651.0,523.0,11.0,1447648.0,433753.0,54027484.0,0.0
2021-07-03,Kenya,185591.0,3671.0,531.0,20.0,1468908.0,452718.0,54027484.0,0.0
2021-07-04,Kenya,185868.0,3675.0,277.0,4.0,1473869.0,456384.0,54027484.0,0.0
2021-07-05,Kenya,186053.0,3690.0,185.0,15.0,1477916.0,0.0,54027484.0,0.0
2021-07-06,Kenya,186453.0,3697.0,400.0,7.0,1495120.0,0.0,54027484.0,0.0
2021-07-07,Kenya,186959.0,3705.0,506.0,8.0,1511693.0,489711.0,54027484.0,0.0
2021-07-08,Kenya,187525.0,3716.0,566.0,11.0,1524444.0,500311.0,54027484.0,0.0
2021-07-09,Kenya,187977.0,3718.0,452.0,2.0,1530551.0,505124.0,54027484.0,0.0
2021-07-10,Kenya,188513.0,3721.0,536.0,3.0,0.0,0.0,54027484.0,0.0
2021-07-11,Kenya,188754.0,3722.0,241.0,1.0,1539087.0,512127.0,54027484.0,0.0
2021-07-12,Kenya,188942.0,3723.0,188.0,1.0,1547092.0,518971.0,54027484.0,0.0
2021-07-13,Kenya,189703.0,3732.0,761.0,9.0,1550389.0,521720.0,54027484.0,0.0
2021-07-14,Kenya,190183.0,3737.0,480.0,5.0,1565344.0,534491.0,54027484.0,0.0
2021-07-15,Kenya,191020.0,3746.0,837.0,9.0,1607982.0,572361.0,54027484.0,0.0
2021-07-16,Kenya,191712.0,3754.0,692.0,8.0,0.0,0.0,54027484.0,0.0
2021-07-17,Kenya,192435.0,3760.0,723.0,6.0,1618356.0,581003.0,54027484.0,0.0
2021-07-18,Kenya,192758.0,3775.0,323.0,15.0,1620465.0,582391.0,54027484.0,0.0
2021-07-19,Kenya,193189.0,3783.0,431.0,8.0,0.0,0.0,54027484.0,0.0
2021-07-20,Kenya,193807.0,3800.0,618.0,17.0,1635441.0,595124.0,54027484.0,0.0
2021-07-21,Kenya,194310.0,3811.0,503.0,11.0,1636475.0,595810.0,54027484.0,0.0
2021-07-22,Kenya,195111.0,3826.0,801.0,15.0,1648869.0,606414.0,54027484.0,0.0
2021-07-23,Kenya,195898.0,3838.0,787.0,12.0,1661560.0,616922.0,54027484.0,0.0
2021-07-24,Kenya,196745.0,3849.0,847.0,11.0,1670941.0,624415.0,54027484.0,0.0
2021-07-25,Kenya,197409.0,3865.0,664.0,16.0,1672687.0,625332.0,54027484.0,0.0
2021-07-26,Kenya,197959.0,3872.0,550.0,7.0,1673272.0,625680.0,54027484.0,0.0
2021-07-27,Kenya,198935.0,3882.0,976.0,10.0,1682899.0,633052.0,54027484.0,0.0
2021-07-28,Kenya,199941.0,3895.0,1006.0,13.0,1692793.0,640450.0,54027484.0,0.0
2021-07-29,Kenya,201009.0,3910.0,1068.0,15.0,1707734.0,652393.0,54027484.0,0.0
2021-07-30,Kenya,201954.0,3926.0,945.0,16.0,1712550.0,654270.0,54027484.0,0.0
2021-07-31,Kenya,203213.0,3931.0,1259.0,5.0,0.0,0.0,54027484.0,0.0
2021-08-01,Kenya,203680.0,3946.0,467.0,15.0,1726193.0,662089.0,54027484.0,0.0
2021-08-02,Kenya,204271.0,3970.0,591.0,24.0,1726937.0,662437.0,54027484.0,0.0
2021-08-03,Kenya,205356.0,3995.0,1085.0,25.0,1734013.0,666398.0,54027484.0,0.0
2021-08-04,Kenya,206691.0,4025.0,1335.0,30.0,1741581.0,670284.0,54027484.0,0.0
2021-08-05,Kenya,208262.0,4057.0,1571.0,32.0,1750260.0,674452.0,54027484.0,0.0
2021-08-06,Kenya,209823.0,4088.0,1561.0,31.0,1768519.0,684506.0,54027484.0,0.0
2021-08-07,Kenya,211028.0,4117.0,1205.0,29.0,1793520.0,695690.0,54027484.0,0.0
2021-08-08,Kenya,211828.0,4149.0,800.0,32.0,0.0,0.0,54027484.0,0.0
2021-08-09,Kenya,212573.0,4179.0,745.0,30.0,1804375.0,698905.0,54027484.0,0.0
2021-08-10,Kenya,213756.0,4211.0,1183.0,32.0,1842342.0,710711.0,54027484.0,0.0
2021-08-11,Kenya,215730.0,4241.0,1974.0,30.0,1881988.0,721179.0,54027484.0,0.0
2021-08-12,Kenya,217276.0,4273.0,1546.0,32.0,1922085.0,729667.0,54027484.0,0.0
2021-08-13,Kenya,218713.0,4302.0,1437.0,29.0,1970174.0,738339.0,54027484.0,0.0
2021-08-14,Kenya,219938.0,4319.0,1225.0,17.0,2008548.0,744186.0,54027484.0,0.0
2021-08-15,Kenya,220727.0,4340.0,789.0,21.0,2033277.0,746267.0,54027484.0,0.0
2021-08-16,Kenya,221406.0,4350.0,679.0,10.0,2053717.0,747867.0,54027484.0,0.0
2021-08-17,Kenya,222894.0,4354.0,1488.0,4.0,0.0,0.0,54027484.0,0.0
2021-08-18,Kenya,224400.0,4378.0,1506.0,24.0,2154825.0,760920.0,54027484.0,0.0
2021-08-19,Kenya,225663.0,4404.0,1263.0,26.0,2221704.0,767602.0,54027484.0,0.0
2021-08-20,Kenya,227077.0,4435.0,1414.0,31.0,2290801.0,773067.0,54027484.0,0.0
2021-08-21,Kenya,228363.0,4467.0,1286.0,32.0,2374197.0,778862.0,54027484.0,0.0
2021-08-22,Kenya,229009.0,4497.0,646.0,30.0,2396064.0,780377.0,54027484.0,0.0
2021-08-23,Kenya,229628.0,4528.0,619.0,31.0,2412209.0,781187.0,54027484.0,0.0
2021-08-24,Kenya,230794.0,4564.0,1166.0,36.0,2501198.0,786340.0,54027484.0,0.0
2021-08-25,Kenya,232052.0,4600.0,1258.0,36.0,2585664.0,791295.0,54027484.0,0.0
2021-08-26,Kenya,232869.0,4635.0,817.0,35.0,2649820.0,795190.0,54027484.0,0.0
2021-08-27,Kenya,233801.0,4666.0,932.0,31.0,2693039.0,798799.0,54027484.0,0.0
2021-08-28,Kenya,234589.0,4694.0,788.0,28.0,2726932.0,801486.0,54027484.0,0.0
2021-08-29,Kenya,234952.0,4710.0,363.0,16.0,2742199.0,802511.0,54027484.0,0.0
2021-08-30,Kenya,235298.0,4720.0,346.0,10.0,2752266.0,802926.0,54027484.0,0.0
2021-08-31,Kenya,235863.0,4726.0,565.0,6.0,2773239.0,804583.0,54027484.0,0.0
2021-09-01,Kenya,236881.0,4739.0,1018.0,13.0,2792309.0,806404.0,54027484.0,0.0
2021-09-02,Kenya,237851.0,4746.0,970.0,7.0,2807945.0,807660.0,54027484.0,0.0
2021-09-03,Kenya,238852.0,4757.0,1001.0,11.0,2809389.0,809380.0,54027484.0,0.0
2021-09-04,Kenya,239692.0,4778.0,840.0,21.0,2854662.0,811158.0,54027484.0,0.0
2021-09-05,Kenya,240172.0,4786.0,480.0,8.0,2862528.0,812151.0,54027484.0,0.0
2021-09-06,Kenya,240430.0,4795.0,258.0,9.0,2870392.0,813312.0,54027484.0,0.0
2021-09-07,Kenya,241134.0,4800.0,704.0,5.0,2874858.0,814375.0,54027484.0,0.0
2021-09-08,Kenya,241783.0,4830.0,649.0,30.0,2934285.0,817210.0,54027484.0,0.0
2021-09-09,Kenya,242284.0,4864.0,501.0,34.0,0.0,0.0,54027484.0,0.0
2021-09-10,Kenya,242945.0,4896.0,661.0,32.0,3031728.0,823260.0,54027484.0,0.0
2021-09-11,Kenya,243456.0,4902.0,511.0,6.0,0.0,0.0,54027484.0,0.0
2021-09-12,Kenya,243725.0,4906.0,269.0,4.0,3090932.0,827964.0,54027484.0,0.0
2021-09-13,Kenya,243929.0,4923.0,204.0,17.0,3099807.0,828980.0,54027484.0,0.0
2021-09-14,Kenya,244380.0,4928.0,451.0,5.0,0.0,0.0,54027484.0,0.0
2021-09-15,Kenya,244826.0,4949.0,446.0,21.0,3192099.0,838565.0,54027484.0,0.0
2021-09-16,Kenya,245337.0,4961.0,511.0,12.0,3241751.0,844110.0,54027484.0,0.0
2021-09-17,Kenya,245781.0,4965.0,444.0,4.0,3290450.0,850922.0,54027484.0,0.0
2021-09-18,Kenya,246296.0,4980.0,515.0,15.0,3337913.0,857370.0,54027484.0,0.0
2021-09-19,Kenya,246530.0,4989.0,234.0,9.0,0.0,0.0,54027484.0,0.0
2021-09-20,Kenya,246643.0,4995.0,113.0,6.0,3364322.0,859453.0,54027484.0,0.0
2021-09-21,Kenya,246956.0,5008.0,313.0,13.0,3409017.0,865141.0,54027484.0,0.0
2021-09-22,Kenya,247358.0,5018.0,402.0,10.0,3461056.0,871315.0,54027484.0,0.0
2021-09-23,Kenya,247675.0,5045.0,317.0,27.0,3507836.0,876015.0,54027484.0,0.0
2021-09-24,Kenya,248069.0,5082.0,394.0,37.0,3554424.0,881563.0,54027484.0,0.0
2021-09-25,Kenya,248392.0,5096.0,323.0,14.0,3600187.0,886760.0,54027484.0,0.0
2021-09-26,Kenya,248461.0,5102.0,69.0,6.0,3613357.0,889083.0,54027484.0,0.0
2021-09-27,Kenya,248515.0,5109.0,54.0,7.0,3613357.0,889298.0,54027484.0,0.0
2021-09-28,Kenya,248770.0,5116.0,255.0,7.0,3664721.0,893670.0,54027484.0,0.0
2021-09-29,Kenya,249174.0,5119.0,404.0,3.0,3712030.0,898553.0,54027484.0,0.0
2021-09-30,Kenya,249434.0,5123.0,260.0,4.0,3761876.0,904904.0,54027484.0,0.0
2021-10-01,Kenya,249725.0,5128.0,291.0,5.0,3811136.0,914129.0,54027484.0,0.0
2021-10-02,Kenya,250023.0,5131.0,298.0,3.0,3860780.0,926037.0,54027484.0,0.0
2021-10-03,Kenya,250114.0,5140.0,91.0,9.0,3874083.0,929499.0,54027484.0,0.0
2021-10-04,Kenya,250191.0,5141.0,77.0,1.0,3886630.0,930740.0,54027484.0,0.0
